OrderID,OrderDate,CustomerID,ProductID,GeographyID,SalesRepID,ChannelID,Quantity,UnitPrice,Revenue,Cost,GrossProfit,GrossMarginPercent
ORD-0043431,2023-06-01,CUST-0001,PROD-0050,GEO-0010,REP-025,CHN-002,2,9147,18294,9513,8781,48
ORD-0043432,2023-05-31,CUST-0132,PROD-0060,GEO-0011,REP-017,CHN-001,3,13767,41301,18585,22716,55
ORD-0043433,2023-06-02,CUST-0374,PROD-0012,GEO-0004,REP-022,CHN-003,4,29990,119960,45585,74375,62
ORD-0043434,2023-06-20,CUST-0073,PROD-0049,GEO-0009,REP-016,CHN-004,3,5019,15057,8281,6776,45
ORD-0043435,2023-06-28,CUST-0024,PROD-0013,GEO-0005,REP-005,CHN-003,9,34388,309492,117607,191885,62
ORD-0043436,2023-06-27,CUST-0258,PROD-0012,GEO-0001,REP-024,CHN-001,1,334519,334519,150534,183985,55
ORD-0043437,2023-06-01,CUST-0210,PROD-0020,GEO-0009,REP-014,CHN-002,6,26109,156654,81460,75194,48
ORD-0043438,2023-06-18,CUST-0060,PROD-0040,GEO-0002,REP-014,CHN-001,3,11155,33465,15059,18406,55
ORD-0043439,2023-05-31,CUST-0450,PROD-0005,GEO-0015,REP-016,CHN-001,8,5022,40176,18079,22097,55
ORD-0043440,2023-06-01,CUST-0467,PROD-0049,GEO-0005,REP-011,CHN-001,2,7683,15366,6915,8451,55
ORD-0043441,2023-06-19,CUST-0308,PROD-0044,GEO-0011,REP-005,CHN-002,3,13324,39972,20785,19187,48
ORD-0043442,2023-06-04,CUST-0159,PROD-0053,GEO-0008,REP-018,CHN-004,10,1583,15830,8707,7123,45
ORD-0043443,2023-06-17,CUST-0184,PROD-0008,GEO-0017,REP-001,CHN-002,1,118537,118537,61639,56898,48
ORD-0043444,2023-06-13,CUST-0054,PROD-0003,GEO-0006,REP-020,CHN-003,1,43852,43852,16664,27188,62
ORD-0043445,2023-06-24,CUST-0251,PROD-0034,GEO-0013,REP-022,CHN-002,1,87220,87220,45354,41866,48
ORD-0043446,2023-06-13,CUST-0329,PROD-0027,GEO-0011,REP-005,CHN-001,3,21592,64776,29149,35627,55
ORD-0043447,2023-06-10,CUST-0002,PROD-0013,GEO-0011,REP-018,CHN-002,4,89883,359532,186957,172575,48
ORD-0043448,2023-06-18,CUST-0434,PROD-0054,GEO-0019,REP-016,CHN-003,9,5566,50094,19036,31058,62
ORD-0043449,2023-06-23,CUST-0495,PROD-0024,GEO-0010,REP-003,CHN-002,10,2381,23810,12381,11429,48
ORD-0043450,2023-06-01,CUST-0051,PROD-0050,GEO-0005,REP-011,CHN-003,6,3007,18042,6856,11186,62
ORD-0043451,2023-06-19,CUST-0256,PROD-0041,GEO-0015,REP-001,CHN-002,6,7288,43728,22739,20989,48
ORD-0043452,2023-06-03,CUST-0494,PROD-0003,GEO-0006,REP-001,CHN-004,3,36637,109911,60451,49460,45
ORD-0043453,2023-06-03,CUST-0043,PROD-0014,GEO-0009,REP-002,CHN-001,9,5570,50130,22558,27572,55
ORD-0043454,2023-06-26,CUST-0226,PROD-0005,GEO-0004,REP-020,CHN-001,2,52426,104852,47183,57669,55
ORD-0043455,2023-05-31,CUST-0247,PROD-0030,GEO-0011,REP-013,CHN-001,8,3041,24328,10948,13380,55
ORD-0043456,2023-06-16,CUST-0026,PROD-0042,GEO-0004,REP-014,CHN-001,8,33742,269936,121471,148465,55
ORD-0043457,2023-06-29,CUST-0343,PROD-0041,GEO-0014,REP-015,CHN-004,3,36125,108375,59606,48769,45
ORD-0043458,2023-06-18,CUST-0079,PROD-0044,GEO-0008,REP-010,CHN-002,1,81566,81566,42414,39152,48
ORD-0043459,2023-06-20,CUST-0457,PROD-0052,GEO-0006,REP-005,CHN-004,2,10758,21516,11834,9682,45
ORD-0043460,2023-06-27,CUST-0170,PROD-0053,GEO-0011,REP-024,CHN-002,4,29974,119896,62346,57550,48
ORD-0043461,2023-06-06,CUST-0087,PROD-0002,GEO-0006,REP-010,CHN-004,3,38598,115794,63687,52107,45
ORD-0043462,2023-06-17,CUST-0151,PROD-0042,GEO-0015,REP-002,CHN-004,5,56260,281300,154715,126585,45
ORD-0043463,2023-06-12,CUST-0250,PROD-0032,GEO-0012,REP-006,CHN-002,2,18070,36140,18793,17347,48
ORD-0043464,2023-06-11,CUST-0330,PROD-0043,GEO-0019,REP-005,CHN-004,5,8181,40905,22498,18407,45
ORD-0043465,2023-06-06,CUST-0004,PROD-0023,GEO-0006,REP-013,CHN-003,5,5053,25265,9601,15664,62
ORD-0043466,2023-06-24,CUST-0315,PROD-0027,GEO-0003,REP-017,CHN-001,1,23987,23987,10794,13193,55
ORD-0043467,2023-06-11,CUST-0249,PROD-0026,GEO-0013,REP-023,CHN-002,10,7788,77880,40498,37382,48
ORD-0043468,2023-06-29,CUST-0328,PROD-0044,GEO-0002,REP-019,CHN-002,4,24003,96012,49926,46086,48
ORD-0043469,2023-06-10,CUST-0296,PROD-0043,GEO-0016,REP-015,CHN-001,4,22786,91144,41015,50129,55
ORD-0043470,2023-06-26,CUST-0420,PROD-0023,GEO-0010,REP-022,CHN-003,6,4006,24036,9134,14902,62
ORD-0043471,2023-06-23,CUST-0497,PROD-0056,GEO-0014,REP-013,CHN-004,10,1527,15270,8399,6871,45
ORD-0043472,2023-06-11,CUST-0039,PROD-0036,GEO-0017,REP-007,CHN-001,2,22096,44192,19886,24306,55
ORD-0043473,2023-05-31,CUST-0263,PROD-0027,GEO-0019,REP-016,CHN-004,4,6227,24908,13699,11209,45
ORD-0043474,2023-06-01,CUST-0446,PROD-0018,GEO-0003,REP-001,CHN-004,6,3864,23184,12751,10433,45
ORD-0043475,2023-06-08,CUST-0247,PROD-0040,GEO-0004,REP-008,CHN-001,9,3764,33876,15244,18632,55
ORD-0043476,2023-06-19,CUST-0128,PROD-0033,GEO-0007,REP-024,CHN-003,8,29624,236992,90057,146935,62
ORD-0043477,2023-06-22,CUST-0321,PROD-0009,GEO-0003,REP-004,CHN-001,9,31094,279846,125931,153915,55
ORD-0043478,2023-06-28,CUST-0388,PROD-0021,GEO-0002,REP-018,CHN-004,8,18070,144560,79508,65052,45
ORD-0043479,2023-06-20,CUST-0275,PROD-0028,GEO-0003,REP-017,CHN-002,10,17310,173100,90012,83088,48
ORD-0043480,2023-06-07,CUST-0022,PROD-0026,GEO-0011,REP-017,CHN-003,2,82071,164142,62374,101768,62
ORD-0043481,2023-06-29,CUST-0465,PROD-0058,GEO-0017,REP-021,CHN-002,8,4790,38320,19926,18394,48
ORD-0043482,2023-06-22,CUST-0271,PROD-0029,GEO-0002,REP-024,CHN-002,7,18639,130473,67846,62627,48
ORD-0043483,2023-06-12,CUST-0409,PROD-0059,GEO-0015,REP-014,CHN-004,7,3047,21329,11731,9598,45
ORD-0043484,2023-06-27,CUST-0101,PROD-0040,GEO-0010,REP-004,CHN-002,8,11094,88752,46151,42601,48
ORD-0043485,2023-06-20,CUST-0174,PROD-0002,GEO-0007,REP-014,CHN-001,9,34827,313443,141049,172394,55
ORD-0043486,2023-06-24,CUST-0057,PROD-0002,GEO-0007,REP-007,CHN-003,4,83189,332756,126447,206309,62
ORD-0043487,2023-06-09,CUST-0473,PROD-0012,GEO-0017,REP-007,CHN-004,4,33039,132156,72686,59470,45
ORD-0043488,2023-06-25,CUST-0113,PROD-0022,GEO-0015,REP-020,CHN-003,3,50630,151890,57718,94172,62
ORD-0043489,2023-06-14,CUST-0097,PROD-0020,GEO-0018,REP-004,CHN-002,6,3923,23538,12240,11298,48
ORD-0043490,2023-06-12,CUST-0012,PROD-0020,GEO-0007,REP-012,CHN-001,1,167343,167343,75304,92039,55
ORD-0043491,2023-06-24,CUST-0442,PROD-0044,GEO-0017,REP-013,CHN-003,5,7315,36575,13899,22676,62
ORD-0043492,2023-06-09,CUST-0184,PROD-0055,GEO-0017,REP-006,CHN-003,9,5714,51426,19542,31884,62
ORD-0043493,2023-06-27,CUST-0200,PROD-0052,GEO-0010,REP-025,CHN-001,5,8245,41225,18551,22674,55
ORD-0043494,2023-06-24,CUST-0114,PROD-0056,GEO-0003,REP-002,CHN-003,7,6580,46060,17503,28557,62
ORD-0043495,2023-06-03,CUST-0462,PROD-0023,GEO-0004,REP-008,CHN-003,10,19116,191160,72641,118519,62
ORD-0043496,2023-06-06,CUST-0452,PROD-0051,GEO-0017,REP-004,CHN-001,7,2114,14798,6659,8139,55
ORD-0043497,2023-06-05,CUST-0214,PROD-0049,GEO-0016,REP-005,CHN-003,4,10005,40020,15208,24812,62
ORD-0043498,2023-06-08,CUST-0127,PROD-0004,GEO-0017,REP-006,CHN-002,4,9797,39188,20378,18810,48
ORD-0043499,2023-06-04,CUST-0455,PROD-0022,GEO-0012,REP-016,CHN-002,4,41031,164124,85344,78780,48
ORD-0043500,2023-06-08,CUST-0390,PROD-0028,GEO-0012,REP-016,CHN-001,10,6504,65040,29268,35772,55
ORD-0043501,2023-06-03,CUST-0353,PROD-0059,GEO-0006,REP-020,CHN-002,9,1944,17496,9098,8398,48
ORD-0043502,2023-06-18,CUST-0058,PROD-0040,GEO-0011,REP-012,CHN-003,5,51323,256615,97514,159101,62
ORD-0043503,2023-06-28,CUST-0121,PROD-0055,GEO-0006,REP-022,CHN-004,10,1710,17100,9405,7695,45
ORD-0043504,2023-06-06,CUST-0409,PROD-0029,GEO-0004,REP-015,CHN-003,6,4036,24216,9202,15014,62
ORD-0043505,2023-06-29,CUST-0089,PROD-0002,GEO-0010,REP-013,CHN-001,10,4702,47020,21159,25861,55
ORD-0043506,2023-06-02,CUST-0336,PROD-0042,GEO-0006,REP-017,CHN-002,4,10883,43532,22637,20895,48
ORD-0043507,2023-06-06,CUST-0208,PROD-0029,GEO-0016,REP-010,CHN-001,3,53049,159147,71616,87531,55
ORD-0043508,2023-06-22,CUST-0361,PROD-0058,GEO-0018,REP-013,CHN-002,3,12873,38619,20082,18537,48
ORD-0043509,2023-06-20,CUST-0123,PROD-0016,GEO-0016,REP-003,CHN-002,9,20105,180945,94091,86854,48
ORD-0043510,2023-06-01,CUST-0381,PROD-0050,GEO-0019,REP-008,CHN-001,10,5175,51750,23287,28463,55
ORD-0043511,2023-06-20,CUST-0193,PROD-0009,GEO-0017,REP-009,CHN-004,9,6302,56718,31195,25523,45
ORD-0043512,2023-06-07,CUST-0005,PROD-0041,GEO-0003,REP-005,CHN-001,2,140557,281114,126501,154613,55
ORD-0043513,2023-06-25,CUST-0253,PROD-0045,GEO-0011,REP-006,CHN-004,6,7504,45024,24763,20261,45
ORD-0043514,2023-06-15,CUST-0471,PROD-0017,GEO-0001,REP-002,CHN-001,5,4664,23320,10494,12826,55
ORD-0043515,2023-06-19,CUST-0165,PROD-0053,GEO-0012,REP-024,CHN-002,1,36312,36312,18882,17430,48
ORD-0043516,2023-06-29,CUST-0263,PROD-0041,GEO-0002,REP-012,CHN-004,9,4290,38610,21236,17374,45
ORD-0043517,2023-06-03,CUST-0323,PROD-0021,GEO-0010,REP-002,CHN-002,1,27872,27872,14493,13379,48
ORD-0043518,2023-06-11,CUST-0390,PROD-0011,GEO-0013,REP-004,CHN-002,3,32139,96417,50137,46280,48
ORD-0043519,2023-06-19,CUST-0392,PROD-0042,GEO-0005,REP-011,CHN-002,5,6202,31010,16125,14885,48
ORD-0043520,2023-06-15,CUST-0063,PROD-0024,GEO-0009,REP-015,CHN-001,5,35663,178315,80242,98073,55
ORD-0043521,2023-06-29,CUST-0409,PROD-0010,GEO-0017,REP-007,CHN-002,1,57299,57299,29795,27504,48
ORD-0043522,2023-06-06,CUST-0472,PROD-0028,GEO-0005,REP-002,CHN-004,4,13371,53484,29416,24068,45
ORD-0043523,2023-06-06,CUST-0025,PROD-0032,GEO-0006,REP-025,CHN-003,4,22342,89368,33960,55408,62
ORD-0043524,2023-06-28,CUST-0052,PROD-0046,GEO-0012,REP-021,CHN-001,9,2071,18639,8388,10251,55
ORD-0043525,2023-06-19,CUST-0264,PROD-0021,GEO-0002,REP-001,CHN-001,7,10218,71526,32187,39339,55
ORD-0043526,2023-06-22,CUST-0269,PROD-0016,GEO-0002,REP-012,CHN-004,1,27312,27312,15022,12290,45
ORD-0043527,2023-06-03,CUST-0446,PROD-0010,GEO-0008,REP-019,CHN-002,5,10773,53865,28010,25855,48
ORD-0043528,2023-06-09,CUST-0187,PROD-0049,GEO-0002,REP-001,CHN-003,1,131779,131779,50076,81703,62
ORD-0043529,2023-06-26,CUST-0243,PROD-0008,GEO-0018,REP-014,CHN-003,9,13898,125082,47531,77551,62
ORD-0043530,2023-06-28,CUST-0112,PROD-0018,GEO-0017,REP-021,CHN-001,1,152371,152371,68567,83804,55
ORD-0043531,2023-06-17,CUST-0076,PROD-0022,GEO-0019,REP-016,CHN-003,10,2337,23370,8881,14489,62
ORD-0043532,2023-06-05,CUST-0060,PROD-0017,GEO-0001,REP-002,CHN-001,8,3122,24976,11239,13737,55
ORD-0043533,2023-06-17,CUST-0133,PROD-0050,GEO-0007,REP-024,CHN-002,1,45852,45852,23843,22009,48
ORD-0043534,2023-06-04,CUST-0403,PROD-0009,GEO-0012,REP-025,CHN-001,10,13884,138840,62478,76362,55
ORD-0043535,2023-06-10,CUST-0426,PROD-0035,GEO-0006,REP-008,CHN-004,6,15659,93954,51675,42279,45
ORD-0043536,2023-06-08,CUST-0044,PROD-0013,GEO-0011,REP-023,CHN-001,10,10195,101950,45877,56073,55
ORD-0043537,2023-06-23,CUST-0286,PROD-0033,GEO-0004,REP-011,CHN-003,4,25362,101448,38550,62898,62
ORD-0043538,2023-06-24,CUST-0456,PROD-0002,GEO-0017,REP-001,CHN-002,4,9951,39804,20698,19106,48
ORD-0043539,2023-06-07,CUST-0373,PROD-0020,GEO-0006,REP-001,CHN-003,8,7135,57080,21690,35390,62
ORD-0043540,2023-06-14,CUST-0230,PROD-0056,GEO-0011,REP-005,CHN-002,3,17483,52449,27273,25176,48
ORD-0043541,2023-06-29,CUST-0479,PROD-0022,GEO-0016,REP-024,CHN-003,4,5508,22032,8372,13660,62
ORD-0043542,2023-06-23,CUST-0447,PROD-0007,GEO-0007,REP-024,CHN-001,9,11681,105129,47308,57821,55
ORD-0043543,2023-06-09,CUST-0123,PROD-0010,GEO-0010,REP-014,CHN-001,1,247134,247134,111210,135924,55
ORD-0043544,2023-06-15,CUST-0087,PROD-0037,GEO-0001,REP-025,CHN-004,8,11269,90152,49584,40568,45
ORD-0043545,2023-06-22,CUST-0065,PROD-0052,GEO-0016,REP-004,CHN-002,7,18768,131376,68316,63060,48
ORD-0043546,2023-06-12,CUST-0093,PROD-0034,GEO-0004,REP-011,CHN-001,10,26532,265320,119394,145926,55
ORD-0043547,2023-06-14,CUST-0071,PROD-0002,GEO-0016,REP-017,CHN-004,1,294894,294894,162192,132702,45
ORD-0043548,2023-06-20,CUST-0110,PROD-0053,GEO-0015,REP-014,CHN-003,7,6085,42595,16186,26409,62
ORD-0043549,2023-06-19,CUST-0424,PROD-0056,GEO-0008,REP-010,CHN-001,10,3697,36970,16637,20333,55
ORD-0043550,2023-06-23,CUST-0347,PROD-0045,GEO-0016,REP-021,CHN-004,5,43513,217565,119661,97904,45
ORD-0043551,2023-06-06,CUST-0465,PROD-0018,GEO-0005,REP-014,CHN-001,3,25132,75396,33928,41468,55
ORD-0043552,2023-06-05,CUST-0247,PROD-0056,GEO-0018,REP-005,CHN-002,5,3185,15925,8281,7644,48
ORD-0043553,2023-06-28,CUST-0385,PROD-0058,GEO-0015,REP-003,CHN-003,4,4809,19236,7310,11926,62
ORD-0043554,2023-06-11,CUST-0432,PROD-0018,GEO-0010,REP-001,CHN-003,1,156427,156427,59442,96985,62
ORD-0043555,2023-06-25,CUST-0092,PROD-0002,GEO-0009,REP-019,CHN-002,8,5642,45136,23471,21665,48
ORD-0043556,2023-06-03,CUST-0203,PROD-0033,GEO-0008,REP-024,CHN-002,10,3495,34950,18174,16776,48
ORD-0043557,2023-06-24,CUST-0161,PROD-0060,GEO-0009,REP-004,CHN-003,6,3238,19428,7383,12045,62
ORD-0043558,2023-06-06,CUST-0123,PROD-0013,GEO-0017,REP-020,CHN-003,5,69497,347485,132044,215441,62
ORD-0043559,2023-06-10,CUST-0297,PROD-0036,GEO-0019,REP-008,CHN-004,6,45373,272238,149731,122507,45
ORD-0043560,2023-06-16,CUST-0023,PROD-0052,GEO-0006,REP-002,CHN-003,8,13003,104024,39529,64495,62
ORD-0043561,2023-05-31,CUST-0236,PROD-0009,GEO-0018,REP-005,CHN-002,8,14425,115400,60008,55392,48
ORD-0043562,2023-06-11,CUST-0222,PROD-0002,GEO-0015,REP-003,CHN-002,1,42933,42933,22325,20608,48
ORD-0043563,2023-06-11,CUST-0495,PROD-0035,GEO-0005,REP-018,CHN-003,7,5599,39193,14893,24300,62
ORD-0043564,2023-06-16,CUST-0149,PROD-0013,GEO-0007,REP-015,CHN-002,1,51524,51524,26792,24732,48
ORD-0043565,2023-06-24,CUST-0186,PROD-0056,GEO-0006,REP-022,CHN-001,6,6910,41460,18657,22803,55
ORD-0043566,2023-06-04,CUST-0205,PROD-0047,GEO-0015,REP-009,CHN-001,6,7815,46890,21100,25790,55
ORD-0043567,2023-06-20,CUST-0021,PROD-0056,GEO-0005,REP-004,CHN-004,7,13334,93338,51336,42002,45
ORD-0043568,2023-06-06,CUST-0171,PROD-0018,GEO-0006,REP-005,CHN-002,5,4303,21515,11188,10327,48
ORD-0043569,2023-06-02,CUST-0118,PROD-0055,GEO-0007,REP-011,CHN-003,1,40109,40109,15241,24868,62
ORD-0043570,2023-06-19,CUST-0202,PROD-0051,GEO-0016,REP-021,CHN-004,6,6692,40152,22084,18068,45
ORD-0043571,2023-06-19,CUST-0342,PROD-0001,GEO-0017,REP-014,CHN-001,10,12249,122490,55120,67370,55
ORD-0043572,2023-06-23,CUST-0308,PROD-0027,GEO-0017,REP-008,CHN-002,1,31118,31118,16181,14937,48
ORD-0043573,2023-06-28,CUST-0162,PROD-0016,GEO-0017,REP-012,CHN-003,4,14500,58000,22040,35960,62
ORD-0043574,2023-06-29,CUST-0118,PROD-0029,GEO-0004,REP-017,CHN-003,5,11367,56835,21597,35238,62
ORD-0043575,2023-06-07,CUST-0133,PROD-0056,GEO-0017,REP-020,CHN-002,10,5150,51500,26780,24720,48
ORD-0043576,2023-06-12,CUST-0247,PROD-0036,GEO-0014,REP-022,CHN-003,7,5799,40593,15425,25168,62
ORD-0043577,2023-06-27,CUST-0023,PROD-0024,GEO-0014,REP-008,CHN-002,6,30401,182406,94851,87555,48
ORD-0043578,2023-06-07,CUST-0095,PROD-0002,GEO-0015,REP-004,CHN-002,3,13141,39423,20500,18923,48
ORD-0043579,2023-06-02,CUST-0118,PROD-0018,GEO-0018,REP-019,CHN-001,7,10482,73374,33018,40356,55
ORD-0043580,2023-06-20,CUST-0054,PROD-0003,GEO-0004,REP-020,CHN-001,5,10900,54500,24525,29975,55
ORD-0043581,2023-06-25,CUST-0018,PROD-0036,GEO-0008,REP-011,CHN-001,2,19740,39480,17766,21714,55
ORD-0043582,2023-06-07,CUST-0372,PROD-0052,GEO-0003,REP-019,CHN-003,10,2069,20690,7862,12828,62
ORD-0043583,2023-06-26,CUST-0119,PROD-0015,GEO-0005,REP-007,CHN-001,10,9715,97150,43717,53433,55
ORD-0043584,2023-06-16,CUST-0202,PROD-0045,GEO-0003,REP-018,CHN-002,7,13063,91441,47549,43892,48
ORD-0043585,2023-06-22,CUST-0248,PROD-0049,GEO-0012,REP-016,CHN-003,7,15446,108122,41086,67036,62
ORD-0043586,2023-06-21,CUST-0430,PROD-0056,GEO-0018,REP-012,CHN-003,1,17649,17649,6707,10942,62
ORD-0043587,2023-06-18,CUST-0446,PROD-0025,GEO-0016,REP-013,CHN-003,8,3327,26616,10114,16502,62
ORD-0043588,2023-06-11,CUST-0311,PROD-0053,GEO-0005,REP-010,CHN-001,9,4278,38502,17326,21176,55
ORD-0043589,2023-06-25,CUST-0204,PROD-0034,GEO-0019,REP-005,CHN-004,1,34722,34722,19097,15625,45
ORD-0043590,2023-06-19,CUST-0352,PROD-0009,GEO-0010,REP-024,CHN-004,2,134385,268770,147824,120946,45
ORD-0043591,2023-06-20,CUST-0313,PROD-0034,GEO-0007,REP-010,CHN-001,8,12763,102104,45947,56157,55
ORD-0043592,2023-06-06,CUST-0370,PROD-0015,GEO-0018,REP-003,CHN-004,6,40073,240438,132241,108197,45
ORD-0043593,2023-06-01,CUST-0274,PROD-0044,GEO-0007,REP-020,CHN-003,1,94683,94683,35980,58703,62
ORD-0043594,2023-06-18,CUST-0194,PROD-0008,GEO-0013,REP-025,CHN-002,1,44976,44976,23388,21588,48
ORD-0043595,2023-06-24,CUST-0169,PROD-0010,GEO-0011,REP-024,CHN-001,8,6646,53168,23926,29242,55
ORD-0043596,2023-06-21,CUST-0174,PROD-0039,GEO-0009,REP-013,CHN-001,6,35257,211542,95194,116348,55
ORD-0043597,2023-06-05,CUST-0250,PROD-0006,GEO-0004,REP-002,CHN-003,3,17858,53574,20358,33216,62
ORD-0043598,2023-06-02,CUST-0227,PROD-0031,GEO-0008,REP-002,CHN-004,7,6236,43652,24009,19643,45
ORD-0043599,2023-06-07,CUST-0481,PROD-0055,GEO-0018,REP-012,CHN-003,8,1963,15704,5968,9736,62
ORD-0043600,2023-06-28,CUST-0430,PROD-0002,GEO-0013,REP-009,CHN-002,9,4745,42705,22207,20498,48
ORD-0043601,2023-06-23,CUST-0091,PROD-0052,GEO-0003,REP-012,CHN-004,10,4677,46770,25724,21046,45
ORD-0043602,2023-06-17,CUST-0389,PROD-0052,GEO-0007,REP-001,CHN-001,9,4874,43866,19740,24126,55
ORD-0043603,2023-06-22,CUST-0132,PROD-0039,GEO-0006,REP-012,CHN-003,5,19423,97115,36904,60211,62
ORD-0043604,2023-06-01,CUST-0025,PROD-0002,GEO-0010,REP-006,CHN-001,6,20038,120228,54103,66125,55
ORD-0043605,2023-06-16,CUST-0357,PROD-0057,GEO-0012,REP-023,CHN-001,6,8204,49224,22151,27073,55
ORD-0043606,2023-06-21,CUST-0372,PROD-0053,GEO-0013,REP-020,CHN-003,8,2667,21336,8108,13228,62
ORD-0043607,2023-06-20,CUST-0328,PROD-0053,GEO-0017,REP-019,CHN-001,5,7708,38540,17343,21197,55
ORD-0043608,2023-06-02,CUST-0271,PROD-0034,GEO-0019,REP-021,CHN-004,3,65689,197067,108387,88680,45
ORD-0043609,2023-06-27,CUST-0394,PROD-0046,GEO-0013,REP-017,CHN-002,9,5479,49311,25642,23669,48
ORD-0043610,2023-06-01,CUST-0422,PROD-0023,GEO-0004,REP-008,CHN-003,9,6813,61317,23300,38017,62
ORD-0043611,2023-06-07,CUST-0296,PROD-0046,GEO-0011,REP-011,CHN-004,9,5970,53730,29552,24178,45
ORD-0043612,2023-06-25,CUST-0482,PROD-0054,GEO-0006,REP-012,CHN-002,6,3095,18570,9656,8914,48
ORD-0043613,2023-06-11,CUST-0007,PROD-0011,GEO-0018,REP-011,CHN-002,2,70350,140700,73164,67536,48
ORD-0043614,2023-06-01,CUST-0043,PROD-0018,GEO-0010,REP-010,CHN-004,7,3074,21518,11835,9683,45
ORD-0043615,2023-06-26,CUST-0052,PROD-0053,GEO-0019,REP-024,CHN-004,10,1926,19260,10593,8667,45
ORD-0043616,2023-06-15,CUST-0277,PROD-0044,GEO-0003,REP-007,CHN-003,4,10329,41316,15700,25616,62
ORD-0043617,2023-06-18,CUST-0327,PROD-0052,GEO-0007,REP-021,CHN-001,10,1566,15660,7047,8613,55
ORD-0043618,2023-06-23,CUST-0499,PROD-0003,GEO-0015,REP-017,CHN-001,2,25848,51696,23263,28433,55
ORD-0043619,2023-06-25,CUST-0028,PROD-0039,GEO-0003,REP-012,CHN-002,1,30902,30902,16069,14833,48
ORD-0043620,2023-06-11,CUST-0405,PROD-0011,GEO-0002,REP-025,CHN-001,8,33883,271064,121979,149085,55
ORD-0043621,2023-06-23,CUST-0243,PROD-0054,GEO-0007,REP-017,CHN-002,5,8453,42265,21978,20287,48
ORD-0043622,2023-06-25,CUST-0117,PROD-0035,GEO-0008,REP-001,CHN-004,5,39559,197795,108787,89008,45
ORD-0043623,2023-06-17,CUST-0306,PROD-0013,GEO-0013,REP-018,CHN-001,4,33841,135364,60914,74450,55
ORD-0043624,2023-06-08,CUST-0238,PROD-0049,GEO-0012,REP-020,CHN-003,6,3067,18402,6993,11409,62
ORD-0043625,2023-06-07,CUST-0129,PROD-0045,GEO-0012,REP-009,CHN-002,8,13738,109904,57150,52754,48
ORD-0043626,2023-06-24,CUST-0238,PROD-0046,GEO-0019,REP-016,CHN-001,4,5172,20688,9310,11378,55
ORD-0043627,2023-06-14,CUST-0075,PROD-0015,GEO-0011,REP-003,CHN-003,6,49052,294312,111839,182473,62
ORD-0043628,2023-06-16,CUST-0276,PROD-0044,GEO-0014,REP-003,CHN-001,1,95864,95864,43139,52725,55
ORD-0043629,2023-06-11,CUST-0497,PROD-0044,GEO-0004,REP-005,CHN-001,1,39184,39184,17633,21551,55
ORD-0043630,2023-06-04,CUST-0305,PROD-0002,GEO-0013,REP-020,CHN-003,3,14503,43509,16533,26976,62
ORD-0043631,2023-06-16,CUST-0425,PROD-0042,GEO-0003,REP-004,CHN-002,3,14347,43041,22381,20660,48
ORD-0043632,2023-06-22,CUST-0282,PROD-0042,GEO-0002,REP-025,CHN-003,6,42520,255120,96946,158174,62
ORD-0043633,2023-06-12,CUST-0152,PROD-0055,GEO-0009,REP-023,CHN-003,1,40579,40579,15420,25159,62
ORD-0043634,2023-06-27,CUST-0325,PROD-0025,GEO-0010,REP-015,CHN-003,1,27381,27381,10405,16976,62
ORD-0043635,2023-06-25,CUST-0302,PROD-0046,GEO-0017,REP-011,CHN-004,6,17641,105846,58215,47631,45
ORD-0043636,2023-06-08,CUST-0290,PROD-0023,GEO-0011,REP-003,CHN-003,5,36652,183260,69639,113621,62
ORD-0043637,2023-06-18,CUST-0284,PROD-0026,GEO-0016,REP-003,CHN-003,8,6539,52312,19879,32433,62
ORD-0043638,2023-06-01,CUST-0197,PROD-0031,GEO-0001,REP-007,CHN-004,2,20791,41582,22870,18712,45
ORD-0043639,2023-06-16,CUST-0221,PROD-0036,GEO-0019,REP-003,CHN-004,5,6671,33355,18345,15010,45
ORD-0043640,2023-06-08,CUST-0196,PROD-0004,GEO-0016,REP-021,CHN-002,2,48548,97096,50490,46606,48
ORD-0043641,2023-06-27,CUST-0408,PROD-0007,GEO-0015,REP-019,CHN-002,1,49660,49660,25823,23837,48
ORD-0043642,2023-06-05,CUST-0425,PROD-0038,GEO-0015,REP-005,CHN-004,1,43106,43106,23708,19398,45
ORD-0043643,2023-06-26,CUST-0167,PROD-0027,GEO-0014,REP-016,CHN-003,1,30012,30012,11405,18607,62
ORD-0043644,2023-06-10,CUST-0432,PROD-0055,GEO-0002,REP-016,CHN-004,5,26907,134535,73994,60541,45
ORD-0043645,2023-06-01,CUST-0151,PROD-0025,GEO-0013,REP-012,CHN-001,1,179900,179900,80955,98945,55
ORD-0043646,2023-06-07,CUST-0178,PROD-0001,GEO-0012,REP-017,CHN-003,8,5768,46144,17535,28609,62
ORD-0043647,2023-06-26,CUST-0149,PROD-0059,GEO-0001,REP-007,CHN-002,2,10582,21164,11005,10159,48
ORD-0043648,2023-06-20,CUST-0219,PROD-0025,GEO-0015,REP-013,CHN-001,7,10477,73339,33003,40336,55
ORD-0043649,2023-06-18,CUST-0143,PROD-0002,GEO-0009,REP-009,CHN-004,4,28630,114520,62986,51534,45
ORD-0043650,2023-06-16,CUST-0420,PROD-0030,GEO-0006,REP-002,CHN-002,4,5470,21880,11378,10502,48
